sale_date,product_id,total_items_sold,total_revenue
2024-04-20,44,132,10840.00
2024-04-20,20,69,8035.00
2024-04-20,18,36,5395.00
2024-04-20,16,24,3585.00
2024-04-20,46,22,2950.00
2024-04-20,37,23,1540.00
2024-04-20,4,21,1395.00
2024-04-20,38,13,1105.00
2024-04-20,5,10,870.00
2024-04-20,19,5,725.00
2024-04-20,7,5,600.00
2024-04-20,39,3,345.00
2024-04-20,6,1,115.00
2024-04-20,36,1,25.00
2024-04-19,1,1242,81300.00
2024-04-19,2,422,36610.00
2024-04-19,15,159,19085.00
2024-04-19,17,138,16545.00
2024-04-19,44,150,12380.00
2024-04-19,45,113,11625.00
2024-04-19,3,73,8745.00
2024-04-19,20,58,7045.00
2024-04-19,16,32,4780.00
2024-04-19,18,32,4780.00
2024-04-19,46,22,2920.00
2024-04-19,19,15,2175.00
2024-04-19,7,13,1620.00
2024-04-19,38,11,935.00
2024-04-19,37,9,600.00
2024-04-19,4,8,520.00
2024-04-19,5,6,510.00
2024-04-19,8,3,470.00
2024-04-19,6,2,230.00
2024-04-19,36,4,100.00
2024-04-18,1,1096,72695.00
2024-04-18,2,415,36035.00
2024-04-18,17,128,15120.00
2024-04-18,15,114,14035.00
2024-04-18,44,114,9500.00
2024-04-18,3,79,9335.00
2024-04-18,45,73,7500.00
2024-04-18,20,53,6170.00
2024-04-18,18,31,4565.00
2024-04-18,16,29,4450.00
2024-04-18,46,17,2270.00
2024-04-18,7,14,1610.00
2024-04-18,37,23,1540.00
2024-04-18,19,7,1050.00
2024-04-18,4,14,910.00
2024-04-18,38,10,850.00
2024-04-18,8,2,290.00
2024-04-18,5,3,255.00
2024-04-18,6,2,255.00
2024-04-18,39,1,115.00
2024-04-18,36,1,25.00
2024-04-17,1,1073,70330.00
2024-04-17,2,375,32435.00
2024-04-17,15,134,16035.00
2024-04-17,17,129,15235.00
2024-04-17,3,91,10865.00
2024-04-17,44,114,9360.00
2024-04-17,45,85,8775.00
2024-04-17,20,61,7190.00
2024-04-17,18,31,4635.00
2024-04-17,16,25,3835.00
2024-04-17,46,17,2360.00
2024-04-17,19,9,1340.00
2024-04-17,7,9,1185.00
2024-04-17,37,18,1185.00
2024-04-17,38,8,740.00
2024-04-17,8,4,650.00
2024-04-17,4,7,470.00
2024-04-17,5,5,425.00
2024-04-17,39,1,140.00
2024-04-17,6,1,115.00
2024-04-17,36,2,50.00
2024-04-16,1,1338,87750.00
2024-04-16,2,473,40905.00
2024-04-16,17,184,21485.00
2024-04-16,15,142,16930.00
2024-04-16,44,137,11160.00
2024-04-16,3,88,10595.00
2024-04-16,45,92,9375.00
2024-04-16,20,68,7870.00
2024-04-16,16,42,6405.00
2024-04-16,18,40,5905.00
2024-04-16,46,25,3340.00
2024-04-16,7,10,1200.00
2024-04-16,19,7,1050.00
2024-04-16,37,15,990.00
2024-04-16,5,10,850.00
2024-04-16,8,5,760.00
2024-04-16,38,7,615.00
2024-04-16,4,7,455.00
2024-04-16,6,2,230.00
2024-04-16,36,6,150.00
2024-04-15,1,1324,86765.00
2024-04-15,2,402,34670.00
2024-04-15,17,175,20525.00
2024-04-15,15,133,15895.00
2024-04-15,44,147,12060.00
2024-04-15,45,91,9425.00
2024-04-15,20,67,7730.00
2024-04-15,3,57,6630.00
2024-04-15,16,30,4560.00
2024-04-15,18,21,3115.00
2024-04-15,46,16,2140.00
2024-04-15,7,16,1890.00
2024-04-15,19,9,1340.00
2024-04-15,37,17,1150.00
2024-04-15,5,10,850.00
2024-04-15,38,8,700.00
2024-04-15,8,4,580.00
2024-04-15,6,5,575.00
2024-04-15,4,6,390.00
2024-04-15,39,1,115.00
2024-04-15,36,1,25.00
2024-04-14,1,1216,80270.00
2024-04-14,2,423,36755.00
2024-04-14,15,128,15470.00
2024-04-14,17,123,14570.00
2024-04-14,45,114,11675.00
2024-04-14,44,115,9540.00
2024-04-14,3,76,9015.00
2024-04-14,20,70,8075.00
2024-04-14,16,52,8065.00
2024-04-14,18,39,5795.00
2024-04-14,46,23,3110.00
2024-04-14,19,18,2645.00
2024-04-14,37,29,1945.00
2024-04-14,7,12,1455.00
2024-04-14,38,10,930.00
2024-04-14,8,4,650.00
2024-04-14,6,5,625.00
2024-04-14,4,8,535.00
2024-04-14,5,3,255.00
2024-04-14,39,2,255.00
2024-04-13,1,1434,94320.00
2024-04-13,2,397,34385.00
2024-04-13,17,167,19705.00
2024-04-13,15,135,16100.00
2024-04-13,44,157,12780.00
2024-04-13,45,123,12575.00
2024-04-13,3,81,9490.00
2024-04-13,20,71,8315.00
2024-04-13,16,37,5435.00
2024-04-13,18,27,3950.00
2024-04-13,46,28,3730.00
2024-04-13,37,25,1655.00
2024-04-13,19,7,1015.00
2024-04-13,7,8,945.00
2024-04-13,4,14,910.00
2024-04-13,5,6,530.00
2024-04-13,38,6,510.00
2024-04-13,6,4,460.00
2024-04-13,8,3,435.00
2024-04-13,39,3,395.00
2024-04-12,1,1029,67590.00
2024-04-12,2,313,26965.00
2024-04-12,15,91,10665.00
2024-04-12,44,129,10360.00
2024-04-12,17,86,9965.00
2024-04-12,45,95,9850.00
2024-04-12,3,57,6805.00
2024-04-12,20,42,4830.00
2024-04-12,46,31,4390.00
2024-04-12,18,25,3625.00
2024-04-12,16,22,3260.00
2024-04-12,19,11,1595.00
2024-04-12,7,11,1290.00
2024-04-12,5,11,935.00
2024-04-12,4,10,665.00
2024-04-12,8,4,580.00
2024-04-12,38,6,570.00
2024-04-12,37,8,535.00
2024-04-12,39,1,115.00
2024-04-12,6,1,115.00
2024-04-11,1,545,35710.00
2024-04-11,2,202,17570.00
2024-04-11,15,101,12015.00
2024-04-11,17,75,8975.00
2024-04-11,44,87,7120.00
2024-04-11,3,51,6040.00
2024-04-11,45,58,5850.00
2024-04-11,20,33,3845.00
2024-04-11,18,23,3335.00
2024-04-11,16,20,3145.00
2024-04-11,7,10,1150.00
2024-04-11,19,6,905.00
2024-04-11,38,10,850.00
2024-04-11,46,6,780.00
2024-04-11,37,8,535.00
2024-04-11,5,6,510.00
2024-04-11,4,7,470.00
2024-04-11,39,3,370.00
2024-04-11,6,2,230.00
2024-04-10,1,1152,76305.00
2024-04-10,2,454,39590.00
2024-04-10,17,168,19945.00
2024-04-10,15,128,15320.00
2024-04-10,45,100,10150.00
2024-04-10,3,86,10090.00
2024-04-10,44,116,9620.00
2024-04-10,20,61,7040.00
2024-04-10,18,43,6410.00
2024-04-10,16,25,3800.00
2024-04-10,7,24,2885.00
2024-04-10,46,15,2010.00
2024-04-10,19,7,1050.00
2024-04-10,37,13,860.00
2024-04-10,4,12,795.00
2024-04-10,8,4,650.00
2024-04-10,5,4,340.00
2024-04-10,6,2,255.00
2024-04-10,38,2,190.00
2024-04-10,39,1,115.00
2024-04-09,1,1529,101440.00
2024-04-09,2,573,49865.00
2024-04-09,17,218,25795.00
2024-04-09,15,207,25055.00
2024-04-09,44,167,13980.00
2024-04-09,3,107,12780.00
2024-04-09,45,117,11875.00
2024-04-09,20,76,8965.00
2024-04-09,16,48,7345.00
2024-04-09,18,46,6915.00
2024-04-09,46,28,3760.00
2024-04-09,19,18,2645.00
2024-04-09,7,14,1685.00
2024-04-09,37,23,1525.00
2024-04-09,5,15,1355.00
2024-04-09,4,20,1315.00
2024-04-09,38,9,785.00
2024-04-09,6,3,345.00
2024-04-09,8,1,145.00
2024-04-09,39,1,115.00
2024-04-08,1,874,57620.00
2024-04-08,2,238,20550.00
2024-04-08,15,82,9655.00
2024-04-08,17,60,7250.00
2024-04-08,3,60,7050.00
2024-04-08,45,68,7025.00
2024-04-08,44,64,5300.00
2024-04-08,20,37,4280.00
2024-04-08,18,19,2860.00
2024-04-08,16,12,1810.00
2024-04-08,7,11,1290.00
2024-04-08,46,8,1070.00
2024-04-08,37,15,1005.00
2024-04-08,4,13,875.00
2024-04-08,19,6,870.00
2024-04-08,38,6,550.00
2024-04-08,8,2,290.00
2024-04-08,39,2,230.00
2024-04-08,5,2,170.00
2024-04-07,1,1331,87265.00
2024-04-07,2,430,37330.00
2024-04-07,17,198,23470.00
2024-04-07,15,172,20630.00
2024-04-07,45,130,13300.00
2024-04-07,44,143,11740.00
2024-04-07,3,86,10015.00
2024-04-07,16,46,6915.00
2024-04-07,20,59,6910.00
2024-04-07,18,35,5425.00
2024-04-07,46,23,3230.00
2024-04-07,7,15,1825.00
2024-04-07,19,11,1665.00
2024-04-07,38,13,1105.00
2024-04-07,37,16,1100.00
2024-04-07,4,9,585.00
2024-04-07,5,6,510.00
2024-04-07,6,4,460.00
2024-04-07,8,1,145.00
2024-04-07,39,1,140.00
2024-04-06,1,1428,93795.00
2024-04-06,2,490,42310.00
2024-04-06,17,194,22760.00
2024-04-06,15,143,17070.00
2024-04-06,44,151,12420.00
2024-04-06,3,104,12235.00
2024-04-06,45,111,11325.00
2024-04-06,20,84,9785.00
2024-04-06,18,46,6810.00
2024-04-06,16,31,4670.00
2024-04-06,19,16,2320.00
2024-04-06,46,17,2270.00
2024-04-06,7,12,1405.00
2024-04-06,37,19,1250.00
2024-04-06,38,10,870.00
2024-04-06,4,13,860.00
2024-04-06,5,10,850.00
2024-04-06,6,3,345.00
2024-04-06,8,2,325.00
2024-04-06,39,1,140.00
2024-04-05,1,1195,78350.00
2024-04-05,2,402,34810.00
2024-04-05,17,161,19115.00
2024-04-05,15,123,14720.00
2024-04-05,44,118,9700.00
2024-04-05,45,92,9450.00
2024-04-05,3,72,8580.00
2024-04-05,20,58,6845.00
2024-04-05,16,27,4055.00
2024-04-05,18,21,3220.00
2024-04-05,46,21,2760.00
2024-04-05,19,11,1630.00
2024-04-05,7,13,1520.00
2024-04-05,37,22,1505.00
2024-04-05,4,9,615.00
2024-04-05,5,4,360.00
2024-04-05,6,3,345.00
2024-04-05,8,2,290.00
2024-04-05,39,2,230.00
2024-04-05,38,2,190.00
2024-04-04,1,935,61645.00
2024-04-04,2,311,27315.00
2024-04-04,17,136,16090.00
2024-04-04,15,114,13660.00
2024-04-04,45,110,11325.00
2024-04-04,44,119,9860.00
2024-04-04,3,67,7955.00
2024-04-04,20,53,6195.00
2024-04-04,16,32,4990.00
2024-04-04,18,26,3910.00
2024-04-04,46,14,1880.00
2024-04-04,19,8,1195.00
2024-04-04,37,14,970.00
2024-04-04,5,8,680.00
2024-04-04,4,9,600.00
2024-04-04,7,4,460.00
2024-04-04,38,5,425.00
2024-04-04,8,1,145.00
2024-04-04,6,1,115.00
2024-04-04,39,1,115.00
2024-04-03,1,1022,67300.00
2024-04-03,2,355,30695.00
2024-04-03,15,98,12070.00
2024-04-03,17,97,11430.00
2024-04-03,44,133,11040.00
2024-04-03,3,84,9910.00
2024-04-03,45,88,9000.00
2024-04-03,20,63,7370.00
2024-04-03,18,38,5580.00
2024-04-03,16,27,4160.00
2024-04-03,46,21,2820.00
2024-04-03,7,12,1430.00
2024-04-03,19,9,1305.00
2024-04-03,37,19,1250.00
2024-04-03,4,13,860.00
2024-04-03,8,4,580.00
2024-04-03,6,4,460.00
2024-04-03,38,5,445.00
2024-04-03,5,5,425.00
2024-04-03,39,2,230.00
2024-04-02,1,900,58890.00
2024-04-02,2,323,28015.00
2024-04-02,17,102,12005.00
2024-04-02,15,95,11350.00
2024-04-02,45,73,7425.00
2024-04-02,3,60,7025.00
2024-04-02,44,77,6220.00
2024-04-02,20,43,5020.00
2024-04-02,18,20,2900.00
2024-04-02,16,16,2355.00
2024-04-02,37,16,1070.00
2024-04-02,19,7,1050.00
2024-04-02,6,8,945.00
2024-04-02,38,10,850.00
2024-04-02,46,6,780.00
2024-04-02,7,5,600.00
2024-04-02,8,4,580.00
2024-04-02,5,6,530.00
2024-04-02,4,7,455.00
2024-04-02,39,1,115.00
2024-04-01,1,996,65070.00
2024-04-01,2,386,33430.00
2024-04-01,15,133,15895.00
2024-04-01,17,118,13820.00
2024-04-01,3,93,11045.00
2024-04-01,45,83,8475.00
2024-04-01,44,88,7180.00
2024-04-01,20,47,5480.00
2024-04-01,18,30,4525.00
2024-04-01,16,29,4380.00
2024-04-01,46,13,1690.00
2024-04-01,37,16,1115.00
2024-04-01,7,9,1035.00
2024-04-01,38,12,1020.00
2024-04-01,19,5,760.00
2024-04-01,6,5,575.00
2024-04-01,5,5,425.00
2024-04-01,4,4,260.00
2024-04-01,8,1,145.00
2024-03-31,1,1162,75965.00
2024-03-31,2,385,32945.00
2024-03-31,15,157,18680.00
2024-03-31,17,124,14560.00
2024-03-31,44,126,10420.00
2024-03-31,3,88,10345.00
2024-03-31,45,99,9975.00
2024-03-31,16,54,8180.00
2024-03-31,20,67,7755.00
2024-03-31,18,28,4200.00
2024-03-31,46,17,2300.00
2024-03-31,19,13,1955.00
2024-03-31,7,14,1610.00
2024-03-31,37,19,1250.00
2024-03-31,5,9,765.00
2024-03-31,4,11,730.00
2024-03-31,8,5,725.00
2024-03-31,38,6,510.00
2024-03-31,6,1,115.00
2024-03-30,1,966,63180.00
2024-03-30,2,333,28685.00
2024-03-30,17,100,11850.00
2024-03-30,15,92,11205.00
2024-03-30,3,76,8865.00
2024-03-30,45,78,7975.00
2024-03-30,44,94,7560.00
2024-03-30,20,60,7025.00
2024-03-30,16,41,6085.00
2024-03-30,18,31,4600.00
2024-03-30,46,17,2300.00
2024-03-30,7,13,1570.00
2024-03-30,19,9,1340.00
2024-03-30,4,9,600.00
2024-03-30,38,7,595.00
2024-03-30,5,5,425.00
2024-03-30,37,6,390.00
2024-03-30,39,3,370.00
2024-03-30,8,2,290.00
2024-03-30,6,1,115.00
2024-03-27,1,1548,101700.00
2024-03-27,2,533,45985.00
2024-03-27,15,190,22375.00
2024-03-27,17,172,20055.00
2024-03-27,45,128,13075.00
2024-03-27,44,144,11700.00
2024-03-27,3,97,11405.00
2024-03-27,20,84,9835.00
2024-03-27,16,47,7130.00
2024-03-27,18,42,6195.00
2024-03-27,46,25,3310.00
2024-03-27,7,13,1495.00
2024-03-27,19,10,1450.00
2024-03-27,37,15,1005.00
2024-03-27,38,9,765.00
2024-03-27,8,5,760.00
2024-03-27,4,10,650.00
2024-03-27,5,4,340.00
2024-03-27,6,1,115.00
2024-03-27,39,1,115.00
2024-03-26,1,1025,67375.00
2024-03-26,2,369,31945.00
2024-03-26,17,135,15900.00
2024-03-26,15,116,13965.00
2024-03-26,3,87,10455.00
2024-03-26,44,123,10200.00
2024-03-26,45,79,8075.00
2024-03-26,20,50,5900.00
2024-03-26,16,28,4130.00
2024-03-26,18,20,2970.00
2024-03-26,46,12,1560.00
2024-03-26,7,12,1405.00
2024-03-26,37,17,1135.00
2024-03-26,19,6,905.00
2024-03-26,5,8,720.00
2024-03-26,4,11,715.00
2024-03-26,38,7,635.00
2024-03-26,8,4,615.00
2024-03-26,6,5,600.00
2024-03-26,39,2,255.00
2024-03-25,1,503,32905.00
2024-03-25,2,166,14330.00
2024-03-25,17,59,6960.00
2024-03-25,15,56,6540.00
2024-03-25,44,62,4980.00
2024-03-25,3,38,4545.00
2024-03-25,45,41,4225.00
2024-03-25,20,32,3805.00
2024-03-25,16,20,2935.00
2024-03-25,18,10,1450.00
2024-03-25,46,6,840.00
2024-03-25,37,9,585.00
2024-03-25,19,3,470.00
2024-03-25,4,6,405.00
2024-03-25,39,3,345.00
2024-03-25,7,3,345.00
2024-03-25,8,2,290.00
2024-03-25,5,3,255.00
2024-03-25,38,2,170.00
2024-03-25,36,2,50.00
2024-03-24,1,731,47740.00
2024-03-24,2,230,19870.00
2024-03-24,15,80,9450.00
2024-03-24,17,80,9325.00
2024-03-24,44,70,5720.00
2024-03-24,45,48,4975.00
2024-03-24,3,41,4790.00
2024-03-24,20,37,4330.00
2024-03-24,16,25,3730.00
2024-03-24,18,25,3660.00
2024-03-24,19,13,1920.00
2024-03-24,46,12,1560.00
2024-03-24,37,15,1065.00
2024-03-24,7,8,945.00
2024-03-24,8,4,650.00
2024-03-24,4,8,535.00
2024-03-24,39,3,345.00
2024-03-24,38,3,255.00
2024-03-24,5,2,170.00
2024-03-24,6,1,115.00
2024-03-24,36,2,50.00
2024-03-23,1,1075,70460.00
2024-03-23,2,365,31365.00
2024-03-23,15,144,17035.00
2024-03-23,17,124,14610.00
2024-03-23,44,152,12420.00
2024-03-23,45,104,10600.00
2024-03-23,3,75,8825.00
2024-03-23,20,52,6155.00
2024-03-23,16,40,5975.00
2024-03-23,18,16,2355.00
2024-03-23,46,15,1980.00
2024-03-23,7,16,1865.00
2024-03-23,19,6,905.00
2024-03-23,37,10,650.00
2024-03-23,38,7,595.00
2024-03-23,4,8,535.00
2024-03-23,5,6,510.00
2024-03-23,8,3,505.00
2024-03-23,39,3,370.00
2024-03-23,6,2,230.00
2024-03-23,36,6,150.00
2024-03-22,1,991,64955.00
2024-03-22,2,361,31265.00
2024-03-22,15,118,13845.00
2024-03-22,17,112,13280.00
2024-03-22,44,121,9900.00
2024-03-22,3,77,9055.00
2024-03-22,45,83,8475.00
2024-03-22,20,41,4840.00
2024-03-22,16,24,3655.00
2024-03-22,18,19,2825.00
2024-03-22,7,20,2450.00
2024-03-22,46,16,2110.00
2024-03-22,19,7,1050.00
2024-03-22,37,13,845.00
2024-03-22,4,10,650.00
2024-03-22,8,4,580.00
2024-03-22,38,5,465.00
2024-03-22,6,3,345.00
2024-03-22,5,4,340.00
2024-03-22,39,2,255.00
2024-03-22,36,4,100.00
2024-03-21,1,826,54290.00
2024-03-21,2,303,26115.00
2024-03-21,17,104,12335.00
2024-03-21,15,96,11640.00
2024-03-21,45,82,8450.00
2024-03-21,44,87,7300.00
2024-03-21,3,58,6970.00
2024-03-21,16,24,3690.00
2024-03-21,20,31,3690.00
2024-03-21,18,22,3260.00
2024-03-21,7,16,1965.00
2024-03-21,46,13,1720.00
2024-03-21,19,5,760.00
2024-03-21,38,8,700.00
2024-03-21,8,2,290.00
2024-03-21,37,4,260.00
2024-03-21,4,4,260.00
2024-03-21,39,1,115.00
2024-03-21,5,1,85.00
2024-03-21,36,1,25.00
2024-03-20,1,664,43355.00
2024-03-20,2,242,20770.00
2024-03-20,15,94,11210.00
2024-03-20,17,80,9400.00
2024-03-20,45,82,8300.00
2024-03-20,44,79,6360.00
2024-03-20,3,51,5940.00
2024-03-20,20,50,5750.00
2024-03-20,16,27,4090.00
2024-03-20,18,22,3260.00
2024-03-20,46,20,2600.00
2024-03-20,19,8,1195.00
2024-03-20,4,15,975.00
2024-03-20,37,15,975.00
2024-03-20,7,5,575.00
2024-03-20,39,3,345.00
2024-03-20,38,3,255.00
2024-03-20,6,2,230.00
2024-03-20,8,1,145.00
2024-03-20,5,1,85.00
2024-03-20,36,2,50.00
2024-03-19,1,680,44380.00
2024-03-19,2,224,19300.00
2024-03-19,15,71,8440.00
2024-03-19,17,71,8440.00
2024-03-19,3,62,7405.00
2024-03-19,45,63,6500.00
2024-03-19,44,52,4240.00
2024-03-19,20,36,4165.00
2024-03-19,18,15,2210.00
2024-03-19,16,15,2175.00
2024-03-19,19,10,1450.00
2024-03-19,46,8,1040.00
2024-03-19,37,12,795.00
2024-03-19,7,5,575.00
2024-03-19,8,2,290.00
2024-03-19,4,3,195.00
2024-03-19,38,2,190.00
2024-03-19,5,2,170.00
2024-03-19,39,1,115.00
2024-03-19,36,3,75.00
2024-03-18,1,774,50565.00
2024-03-18,2,267,23235.00
2024-03-18,15,89,10710.00
2024-03-18,17,84,9735.00
2024-03-18,45,86,8825.00
2024-03-18,44,79,6520.00
2024-03-18,3,53,6270.00
2024-03-18,20,50,5850.00
2024-03-18,16,33,4960.00
2024-03-18,18,21,3150.00
2024-03-18,46,12,1560.00
2024-03-18,19,10,1450.00
2024-03-18,37,16,1040.00
2024-03-18,5,12,1020.00
2024-03-18,38,10,850.00
2024-03-18,7,6,715.00
2024-03-18,4,8,520.00
2024-03-18,8,3,435.00
2024-03-18,36,1,25.00
2024-03-17,1,1320,86505.00
2024-03-17,2,432,37320.00
2024-03-17,15,142,16905.00
2024-03-17,17,126,14815.00
2024-03-17,3,114,13410.00
2024-03-17,45,116,11900.00
2024-03-17,44,135,11080.00
2024-03-17,20,74,8635.00
2024-03-17,16,39,5900.00
2024-03-17,18,30,4455.00
2024-03-17,46,16,2140.00
2024-03-17,19,12,1740.00
2024-03-17,4,26,1720.00
2024-03-17,7,14,1610.00
2024-03-17,37,23,1525.00
2024-03-17,5,14,1210.00
2024-03-17,39,5,575.00
2024-03-17,6,5,575.00
2024-03-17,38,5,425.00
2024-03-16,1,1418,92755.00
2024-03-16,2,456,39280.00
2024-03-16,15,160,19000.00
2024-03-16,17,135,15775.00
2024-03-16,44,163,13200.00
2024-03-16,3,93,10795.00
2024-03-16,45,105,10750.00
2024-03-16,20,74,8610.00
2024-03-16,16,30,4560.00
2024-03-16,18,17,2465.00
2024-03-16,46,16,2110.00
2024-03-16,37,26,1690.00
2024-03-16,19,10,1485.00
2024-03-16,38,17,1465.00
2024-03-16,8,6,870.00
2024-03-16,7,7,830.00
2024-03-16,4,12,795.00
2024-03-16,39,6,690.00
2024-03-16,5,4,340.00
2024-03-16,36,5,125.00
2024-03-16,6,1,115.00
2024-03-15,1,1024,67175.00
2024-03-15,2,417,35885.00
2024-03-15,17,136,16215.00
2024-03-15,15,135,15800.00
2024-03-15,3,79,9460.00
2024-03-15,44,113,9100.00
2024-03-15,45,79,8050.00
2024-03-15,20,60,6975.00
2024-03-15,16,23,3545.00
2024-03-15,18,22,3295.00
2024-03-15,46,18,2460.00
2024-03-15,7,13,1570.00
2024-03-15,37,20,1345.00
2024-03-15,19,5,760.00
2024-03-15,4,11,730.00
2024-03-15,5,7,635.00
2024-03-15,38,6,550.00
2024-03-15,6,2,255.00
2024-03-15,8,1,145.00
2024-03-15,36,1,25.00
2024-03-14,1,926,60865.00
2024-03-14,2,274,23730.00
2024-03-14,15,125,14775.00
2024-03-14,17,108,12870.00
2024-03-14,45,92,9575.00
2024-03-14,3,68,7870.00
2024-03-14,44,88,7200.00
2024-03-14,16,39,5865.00
2024-03-14,20,48,5545.00
2024-03-14,18,20,3040.00
2024-03-14,46,13,1690.00
2024-03-14,37,21,1440.00
2024-03-14,4,12,795.00
2024-03-14,19,4,580.00
2024-03-14,7,5,575.00
2024-03-14,8,3,540.00
2024-03-14,39,1,115.00
2024-03-14,36,3,75.00
2024-03-13,1,860,56230.00
2024-03-13,2,295,25435.00
2024-03-13,17,112,13305.00
2024-03-13,15,93,11095.00
2024-03-13,44,119,9900.00
2024-03-13,3,57,6830.00
2024-03-13,45,66,6825.00
2024-03-13,20,39,4560.00
2024-03-13,16,26,3980.00
2024-03-13,18,19,2860.00
2024-03-13,46,13,1720.00
2024-03-13,19,11,1595.00
2024-03-13,37,17,1120.00
2024-03-13,7,9,1085.00
2024-03-13,8,6,870.00
2024-03-13,5,7,615.00
2024-03-13,38,6,570.00
2024-03-13,4,8,535.00
2024-03-13,6,3,345.00
2024-03-13,39,2,230.00
2024-03-13,36,1,25.00
2024-03-12,1,648,42255.00
2024-03-12,2,208,18000.00
2024-03-12,15,62,7255.00
2024-03-12,44,83,6800.00
2024-03-12,17,52,6155.00
2024-03-12,45,51,5150.00
2024-03-12,3,43,5070.00
2024-03-12,20,31,3615.00
2024-03-12,16,15,2245.00
2024-03-12,18,13,1920.00
2024-03-12,46,11,1490.00
2024-03-12,7,7,880.00
2024-03-12,19,5,760.00
2024-03-12,37,6,405.00
2024-03-12,38,3,255.00
2024-03-12,39,1,115.00
2024-03-12,6,1,115.00
2024-03-12,5,1,85.00
2024-03-12,36,2,50.00
2024-03-11,1,874,57185.00
2024-03-11,2,278,24030.00
2024-03-11,17,113,13270.00
2024-03-11,15,99,11710.00
2024-03-11,44,90,7520.00
2024-03-11,45,68,7050.00
2024-03-11,3,58,6845.00
2024-03-11,20,52,6080.00
2024-03-11,18,28,4165.00
2024-03-11,16,21,3080.00
2024-03-11,19,12,1845.00
2024-03-11,46,11,1460.00
2024-03-11,4,13,875.00
2024-03-11,37,12,810.00
2024-03-11,5,4,360.00
2024-03-11,7,2,255.00
2024-03-11,6,2,230.00
2024-03-11,8,1,145.00
2024-03-11,38,1,85.00
2024-03-11,36,1,25.00
2024-03-10,1,1261,82505.00
2024-03-10,2,392,34280.00
2024-03-10,17,138,16245.00
2024-03-10,15,134,15835.00
2024-03-10,44,115,9400.00
2024-03-10,3,77,9055.00
2024-03-10,45,67,6800.00
2024-03-10,16,39,5830.00
2024-03-10,18,38,5755.00
2024-03-10,20,46,5340.00
2024-03-10,19,15,2210.00
2024-03-10,7,14,1635.00
2024-03-10,46,11,1460.00
2024-03-10,37,19,1250.00
2024-03-10,4,16,1040.00
2024-03-10,38,5,445.00
2024-03-10,8,3,435.00
2024-03-10,5,5,425.00
2024-03-10,39,3,345.00
2024-03-09,1,1110,72675.00
2024-03-09,2,369,31945.00
2024-03-09,17,131,15590.00
2024-03-09,15,123,14795.00
2024-03-09,45,98,9925.00
2024-03-09,44,106,8760.00
2024-03-09,3,65,7525.00
2024-03-09,20,54,6260.00
2024-03-09,16,37,5505.00
2024-03-09,18,29,4275.00
2024-03-09,46,12,1560.00
2024-03-09,37,17,1105.00
2024-03-09,19,6,870.00
2024-03-09,38,6,510.00
2024-03-09,7,4,460.00
2024-03-09,4,7,455.00
2024-03-09,8,2,290.00
2024-03-09,36,5,125.00
2024-03-09,6,1,115.00
2024-03-09,5,1,85.00
2024-03-08,1,1103,72280.00
2024-03-08,2,423,36575.00
2024-03-08,15,128,15370.00
2024-03-08,17,92,10905.00
2024-03-08,44,110,8920.00
2024-03-08,3,69,8085.00
2024-03-08,45,74,7500.00
2024-03-08,16,39,5690.00
2024-03-08,20,47,5630.00
2024-03-08,18,32,4745.00
2024-03-08,19,15,2210.00
2024-03-08,46,14,1880.00
2024-03-08,7,14,1710.00
2024-03-08,37,18,1185.00
2024-03-08,38,12,1020.00
2024-03-08,4,14,910.00
2024-03-08,5,5,425.00
2024-03-08,8,2,290.00
2024-03-08,6,2,230.00
2024-03-08,39,2,230.00
2024-03-08,36,5,125.00
2024-03-07,1,914,59635.00
2024-03-07,2,298,25630.00
2024-03-07,17,96,11340.00
2024-03-07,15,90,10800.00
2024-03-07,44,88,7240.00
2024-03-07,3,60,7050.00
2024-03-07,45,59,6075.00
2024-03-07,20,51,6040.00
2024-03-07,16,19,3000.00
2024-03-07,18,16,2600.00
2024-03-07,46,12,1590.00
2024-03-07,7,13,1545.00
2024-03-07,19,9,1305.00
2024-03-07,4,8,520.00
2024-03-07,37,7,455.00
2024-03-07,38,5,445.00
2024-03-07,8,3,435.00
2024-03-07,5,3,255.00
2024-03-07,6,1,115.00
2024-03-07,39,1,115.00
2024-03-07,36,2,50.00
2024-03-06,1,914,59920.00
2024-03-06,2,304,26600.00
2024-03-06,15,113,13520.00
2024-03-06,17,92,10905.00
2024-03-06,45,84,8525.00
2024-03-06,44,101,8380.00
2024-03-06,3,54,6335.00
2024-03-06,20,42,5005.00
2024-03-06,16,32,4920.00
2024-03-06,46,18,2400.00
2024-03-06,18,13,1885.00
2024-03-06,7,12,1430.00
2024-03-06,19,9,1305.00
2024-03-06,4,18,1170.00
2024-03-06,5,9,765.00
2024-03-06,8,4,650.00
2024-03-06,37,8,520.00
2024-03-06,38,3,255.00
2024-03-05,1,852,56130.00
2024-03-05,2,304,26040.00
2024-03-05,15,119,14035.00
2024-03-05,17,116,13615.00
2024-03-05,3,62,7330.00
2024-03-05,44,74,6020.00
2024-03-05,45,59,5975.00
2024-03-05,20,35,4075.00
2024-03-05,19,17,2570.00
2024-03-05,16,16,2390.00
2024-03-05,18,15,2280.00
2024-03-05,46,12,1620.00
2024-03-05,7,11,1315.00
2024-03-05,37,12,825.00
2024-03-05,4,11,715.00
2024-03-05,38,7,615.00
2024-03-05,5,6,510.00
